customer_id,age,gender,education,employment_years,income,existing_debt,num_delinquencies,city_size,has_mortgage,owns_car,hobby_score,random_index,survey_mood
15613,69,M,higher,16.0,6552.605012561573,15593.256196135291,0,small,0,0,1.358207191316247,61.86053317821164,4
15614,45,M,higher,9.0,9298.639936915824,1874.3039736202595,2,small,0,1,-0.4672159201125028,55.16799344886997,4
15615,27,M,vocational,31.0,6853.438428263885,33573.46731631213,0,medium,0,0,0.7958312092271677,42.97451799934442,0
15616,43,F,primary,29.0,3749.922964446014,21310.162772445285,1,large,0,1,-1.2745254063760083,55.61828127139917,3
15617,38,M,higher,8.0,9531.832224163614,7464.612159267399,2,large,0,0,0.1408038047535202,3.6387898993445855,1
15618,57,M,vocational,22.0,7030.803950678527,6039.734511512464,2,small,1,1,-0.3972184500661994,78.146104533907,0
15619,62,F,secondary,40.0,3439.9819298152056,6077.784377544934,0,small,1,1,-0.1821088262318527,68.83605355750947,2
15620,27,F,higher,4.0,8684.125738656141,18356.737891295965,0,small,1,1,-0.1445845909776365,13.50526578043828,1
15621,46,F,vocational,33.0,15380.911455540314,9734.783629924295,4,small,0,0,-0.1024742488207626,30.134315701898892,4
15622,49,M,higher,21.0,3628.383136604664,14103.025472693187,0,small,0,1,0.59252204861881,42.30008137740573,1
15623,46,F,secondary,18.0,8278.661746918262,6178.584969806921,2,small,0,0,-1.3813717338831024,40.43350368684455,4
15624,32,M,secondary,23.0,11223.483895065769,8922.644469300787,0,small,0,1,-0.1324443446935818,35.67541142869415,1
15625,53,M,secondary,18.0,7804.001083248117,17015.64276316085,0,small,1,0,0.9201380388618156,14.262455531389708,0
15626,37,M,higher,30.0,6455.455998247199,9450.996453298134,1,large,0,1,-1.3652216085845192,16.164482864664688,0
15627,48,M,vocational,20.0,5957.765575589343,9013.117209696102,1,large,0,0,-0.7499649596463372,97.18480583916752,4
15628,63,M,secondary,6.0,7356.1393481812975,24604.85873330598,0,large,0,0,-2.260785044613815,30.09863341308048,2
15629,28,M,higher,13.0,7096.136810436521,30030.133141044254,0,small,0,0,1.5041859259215122,7.02540805790286,3
15630,57,M,vocational,25.0,10557.03999500511,31353.255819016573,1,medium,0,0,1.555227858997544,23.91256290174509,4
15631,27,M,secondary,8.0,4184.664947571704,8705.734765210793,0,small,1,1,-0.5536324031474895,99.96400994712614,0
15632,50,M,higher,33.0,9782.327745666144,15036.42689315533,0,medium,0,0,-0.7444834221813084,69.80771175357953,1
15633,45,M,secondary,15.0,8505.05437949233,8091.416095805264,0,medium,1,1,1.2164494515288171,68.59345412290236,3
15634,39,M,secondary,37.0,8984.70184274353,12770.218277498578,3,large,0,1,-1.3426832328499303,31.880844424020804,0
15635,64,F,secondary,24.0,9809.551222754206,7497.647249467324,2,medium,1,1,-0.0717061408765,29.536650874840745,2
15636,46,F,vocational,33.0,7263.904359651105,24507.33379008458,0,medium,1,0,-0.1585851492120155,17.63556084089869,3
15637,38,M,secondary,37.0,8761.543485485196,6172.53168297398,1,small,1,1,-0.3992887268766247,79.72200032616033,3
15638,57,M,secondary,21.0,8754.30557987914,12045.59683285626,0,small,0,0,-0.5134999209741883,12.1816599074962,3
15639,47,F,primary,8.0,6662.665169441156,8950.569124558284,1,small,0,1,-1.545609804196034,78.92613156582541,1
15640,60,M,secondary,34.0,10977.923671218105,11497.077034552683,0,small,1,0,-0.7766129639854177,23.8671695076051,3
15641,23,F,higher,2.0,7883.7364362318895,12106.924795830544,3,medium,0,0,0.7295285584481245,57.96727073704005,4
15642,52,F,higher,22.0,4940.422082119535,16506.4465700103,1,large,0,0,1.142771892869395,67.18930568715015,2
15643,42,F,higher,12.0,6452.069553172705,42503.15636266676,1,medium,1,0,0.5993865822558457,52.55505049205419,2
15644,60,M,higher,39.0,4847.184357330421,7019.581362963509,1,large,0,0,-0.1811099231657282,5.2974911982807456,1
15645,51,F,vocational,11.0,9440.399939741164,4413.182714949044,1,large,0,1,2.0578152340958904,46.76349773640129,3
15646,67,M,higher,1.0,8220.225619951068,13535.040710652942,1,small,0,1,-0.3623202069143099,30.928721511898328,2
15647,40,F,vocational,23.0,6180.421537588565,3465.493233101257,1,large,1,0,-1.053135814472785,72.41385296168951,3
15648,28,M,higher,20.0,5787.254332310325,9293.99530693821,1,large,0,1,-1.5926619052849846,41.96798098692192,2
15649,55,F,vocational,3.0,9524.381279228211,4623.701643894516,0,large,1,0,-0.1928084435815005,34.20772862390623,2
15650,53,F,vocational,35.0,8264.680739938212,18806.63047580986,1,medium,0,0,0.7630598902580231,93.38392984320396,3
15651,28,M,secondary,17.0,8538.948101344617,4347.169313981284,2,large,0,1,-0.5946018841428855,76.1459087352046,4
15652,29,M,secondary,36.0,,19430.47264995747,0,large,1,1,1.8561988950212165,47.169063345020845,4
15653,31,M,vocational,27.0,9513.835025434106,793.8696504957672,0,small,0,0,0.6936885991793972,91.20479784064572,2
15654,23,M,higher,33.0,10968.02379772971,7057.402594107933,0,medium,0,0,1.3161873444250598,82.30893474325067,0
15655,60,F,higher,6.0,9071.73614015805,13333.33964668876,2,large,0,0,-0.8645152989735637,59.88889749157178,0
15656,39,F,secondary,27.0,9509.106103467398,9735.297137389398,1,small,1,0,-1.98131448082766,99.57796491302412,3
15657,55,M,vocational,4.0,5819.061378143649,26076.082447276018,0,large,1,0,-0.416126662330655,51.91511952092062,1
15658,51,F,vocational,39.0,11848.112997632865,11079.692700850648,0,medium,0,1,0.8339559210290836,30.725357475843,0
15659,29,M,higher,27.0,7190.716739554991,16083.588126712808,0,large,1,1,-1.2294197510063551,17.211773777917948,0
15660,53,F,higher,23.0,10454.171325886196,12979.246252834007,1,medium,0,0,-1.564733488050148,55.32028645161928,2
15661,29,F,secondary,12.0,8265.234404678922,5343.761855008363,1,large,0,0,1.721291495811635,38.16151959041657,1
15662,57,M,secondary,15.0,,4336.786639676987,0,large,0,0,0.278769084318061,91.07777660711164,2
15663,66,M,vocational,26.0,5333.999652978069,4338.675583554646,0,medium,0,0,-0.444760852561638,52.26615557569922,0
15664,58,F,higher,32.0,12076.521639708522,7365.415341542199,0,medium,0,0,-0.2508831438403635,84.88376963588823,3
15665,42,F,higher,17.0,7294.092508316135,26180.45534321481,0,medium,0,1,2.647916319382681,46.59056255851179,2
15666,37,F,primary,9.0,13230.770354564522,4364.076163287355,0,large,0,0,0.6266793929880031,94.62492874997116,4
15667,35,F,secondary,6.0,6697.2068027192745,6708.6229539180495,1,medium,0,1,0.2495395900317846,38.2078933731768,1
15668,27,M,higher,19.0,7138.452830490068,5644.476126506267,0,small,0,1,0.0625702521058231,25.3975663229279,4
15669,53,F,secondary,3.0,10834.5109427875,11160.199273534145,0,medium,1,0,-1.0288267562470252,82.11960635863262,3
15670,36,M,higher,39.0,5645.130002070402,7336.261528571538,1,medium,0,0,-1.1145570236554363,92.14948993510728,2
15671,65,F,higher,39.0,7109.3174591413335,8350.267976584366,2,medium,0,0,-1.6563340145589438,93.3417735612936,3
15672,51,M,secondary,23.0,10578.683836240063,13788.802319072798,0,large,0,1,1.312955630499461,75.73588512468703,0
15673,23,F,higher,11.0,,47666.85225271421,0,large,0,1,-1.256922171270415,61.3478015799234,3
15674,42,F,secondary,22.0,1975.1676469503675,21997.03211707049,0,large,0,0,0.6448984152286428,18.849958022832705,4
15675,38,M,secondary,21.0,1564.7107107189258,3097.9274850444053,0,small,1,0,-1.6363855636119826,22.752809558099507,1
15676,54,M,primary,,6037.77230901653,19554.803212639297,0,large,1,1,-0.6256243693130888,59.3043549280106,4
15677,57,M,secondary,8.0,10404.520768708677,18020.65972332424,4,medium,0,1,-0.8114139458367388,2.795802247142509,0
15678,50,M,primary,1.0,4782.336328574576,9764.049518353468,0,small,0,1,0.0473958705122645,91.8626490913027,1
15679,55,F,secondary,10.0,4747.452651000163,9167.658502471471,0,large,1,0,1.382492470142553,51.27619578186031,2
15680,36,M,secondary,34.0,8504.006765096443,16790.02524255555,0,large,0,0,0.7479377777589712,81.88867255359473,2
15681,48,F,secondary,35.0,9242.087564239704,3839.311656245153,1,medium,1,0,0.8942939433428206,8.70321185901297,4
15682,24,F,vocational,29.0,7644.948883179313,7967.643098346249,3,small,1,1,1.0634094367635196,35.6889963412355,4
15683,68,M,secondary,14.0,2499.3779386473943,8530.090817418877,1,medium,0,0,0.9649020668652912,17.254226973343066,0
15684,35,F,higher,3.0,8034.078996781603,5900.793575000404,2,small,1,0,1.4301664601776878,99.2460269084202,1
15685,29,M,higher,10.0,7739.921398306802,19828.533380876583,2,medium,0,1,0.5919846620184306,26.720774654225167,1
15686,39,M,primary,39.0,9653.861477206628,32518.80368697569,0,large,0,0,-0.8548264413851341,74.32691666329627,3
15687,62,F,vocational,25.0,1616.3264343338687,19825.819516925025,0,medium,1,1,-1.66817707008441,22.365687576765914,0
15688,41,M,secondary,5.0,5825.565065258858,7617.25357060184,0,large,1,0,1.0795937948763563,35.37123217797821,4
15689,45,M,vocational,1.0,3510.111035328833,10205.397442986248,1,small,0,1,1.2172474522516037,68.20133802482161,1
15690,61,F,secondary,11.0,6942.729980400698,1099.5331900377378,0,medium,0,1,-1.6412314599974251,49.40485872043688,3
15691,25,F,vocational,22.0,6702.477299184234,23927.319288955496,2,small,0,1,-0.2933715789637304,72.73801492659987,1
15692,45,M,higher,31.0,7708.45071690954,11282.807493320452,2,large,1,0,0.912125651921668,78.25190981183972,4
15693,31,F,vocational,10.0,6804.902973585815,2212.83461244636,2,large,0,1,-0.016066581716828,24.972692967022592,3
15694,66,F,secondary,10.0,11885.261024937474,12053.035226834589,1,large,1,1,-1.2696241681360898,92.2628873141838,1
15695,25,M,primary,29.0,8750.47794808828,15041.198198744192,2,large,0,0,0.6057943346793254,83.03352940088509,3
15696,25,M,secondary,21.0,6754.040956934916,12496.462227252494,1,large,0,0,0.3132645077648883,41.00689799081736,1
15697,61,M,primary,12.0,8368.88257124292,7836.978439585523,1,medium,0,1,-0.3534772957247883,56.16709291203561,1
15698,41,M,secondary,18.0,6387.389045754585,25795.97762686431,0,medium,0,1,0.57624133076409,80.92913700207691,0
15699,41,F,secondary,25.0,9758.974762592752,8422.677559838534,0,medium,1,1,-0.2288410134293731,78.82139792877027,0
15700,23,M,secondary,36.0,6188.504086209992,19798.577798541894,0,medium,0,1,-0.280757358202768,24.72667926647348,3
15701,22,F,secondary,21.0,6411.829135445719,36996.19258920117,1,large,1,1,-1.565850211899954,8.095071573270008,3
15702,68,F,secondary,25.0,12897.986007709604,6757.940502488552,0,large,1,0,-0.2159696088554123,18.974882557715176,0
15703,42,F,secondary,0.0,8569.674034893218,15345.982680658924,1,small,0,0,0.3705633936003885,69.59475189611126,0
15704,46,M,vocational,31.0,7565.601762149091,22412.205332265858,2,medium,0,0,0.6364443792401058,4.808140112989657,3
15705,59,F,higher,16.0,9185.154317587305,2374.862677343553,0,large,0,1,-1.6103558295190754,26.25982597497162,4
15706,54,M,secondary,6.0,9818.493600650923,4544.497938692898,0,small,0,1,-0.0188481781962572,47.51348019543854,2
15707,45,F,vocational,14.0,5254.0063750790205,25191.31254800264,3,large,1,1,-0.7432934774364559,89.64723787063775,4
15708,53,M,primary,13.0,5397.06396372927,7723.775138646654,1,medium,0,1,1.0707967518392365,38.58390861450476,0
15709,51,M,higher,15.0,9150.01015810271,1949.5087699345524,0,medium,1,1,-0.8239556454549596,49.62446088111775,1
15710,38,M,secondary,15.0,11237.511520157008,14099.805463443365,3,small,1,1,-0.5378167295547225,99.3285880143334,3
15711,66,M,secondary,39.0,4901.494023881093,15719.087322832786,0,large,1,0,1.4576053169198169,30.799688231526734,3
15712,66,F,higher,36.0,10610.31658992841,26050.56064162972,2,small,1,1,0.2738320088296886,41.56716669147189,2
15713,58,F,higher,26.0,6454.493978859559,5722.983626675762,3,small,1,1,0.3792404210556007,66.10506607996888,0
15714,56,M,secondary,2.0,8206.152628618811,17523.38102089653,0,large,1,1,0.1634340611364826,63.31165739461567,4
15715,32,M,higher,15.0,,8220.439730956707,1,large,0,0,0.8283227726343345,94.78288856800395,1
15716,57,M,secondary,35.0,8133.214026168911,8122.439516158322,0,small,0,1,1.1104804803202244,16.291484850907544,4
15717,51,M,secondary,9.0,10291.540595985178,9774.592183875717,2,medium,0,0,0.9268313414814642,60.92057067876687,4
15718,42,F,vocational,0.0,4072.6691615049535,11800.37995010573,1,small,1,1,1.0040525935258058,71.72254403124838,1
15719,34,M,vocational,12.0,4003.0332519539256,12700.815688825956,1,medium,1,0,0.5842855164689327,73.21577119130023,3
15720,55,M,vocational,8.0,4610.360769550919,3466.6372028971987,1,medium,1,1,0.2508462723214941,40.10212974865382,2
15721,41,M,primary,3.0,7754.029185113628,,1,large,0,1,-1.1884727927903658,95.25039184467802,0
15722,50,F,,3.0,9210.786889895777,13819.948469769774,0,large,1,0,0.1790975038576808,67.01128463908424,0
15723,48,M,vocational,7.0,4621.382067613903,21954.61386413036,1,small,0,0,-0.1956967272723916,40.96512441890663,2
15724,61,F,higher,33.0,4882.74030125082,7883.566461395491,1,small,0,0,-1.3518715889949695,28.826085840919514,1
15725,37,M,higher,0.0,6617.02322811956,25294.529361228422,1,medium,1,1,-1.8704929841425468,37.98437644909273,3
15726,52,M,primary,23.0,2623.130984969369,16050.241055735554,2,large,0,0,-0.5869109166615843,55.38515257095607,4
15727,63,M,vocational,11.0,5514.243604376307,1768.5673847248363,1,small,0,0,0.22468151742005,25.08783114529309,2
15728,63,M,secondary,17.0,3080.303276592957,13172.67049691249,4,medium,1,1,-0.6578019640605544,11.558348211105962,0
15729,53,M,vocational,,5588.55049376867,7436.16459350187,0,small,0,0,-0.6043247883436129,23.06166980140032,2
15730,54,F,higher,35.0,9115.305458920428,6837.215742922774,2,medium,0,0,-0.0516739498164156,2.7567864754430405,3
15731,66,F,higher,2.0,5793.955862192989,14438.948535588192,2,medium,1,0,0.5047850591662013,42.34761720050548,1
15732,50,F,primary,2.0,8945.047931195368,19603.95701077736,1,medium,1,1,1.357407688567212,25.577443805808453,1
15733,46,F,vocational,16.0,8728.064414679184,7993.12712697808,1,small,0,1,-0.2411401582941654,68.26448751298298,0
15734,54,F,secondary,14.0,14199.170480969306,20421.03219845611,1,large,1,1,1.6053880054406016,51.33664596022852,4
15735,57,F,secondary,12.0,9998.761511697016,4977.104633380976,1,large,0,1,0.680731516080915,85.91952702803526,0
15736,59,F,vocational,31.0,6943.101202972042,3677.0004130254697,1,medium,1,1,1.995781506956204,26.588096474578904,0
15737,51,F,higher,32.0,7150.463369223144,11234.410362331031,1,large,0,1,0.714468136817026,74.9993956783092,0
15738,34,F,secondary,13.0,,38191.89085065405,0,medium,0,0,1.182743187304831,22.12804499000197,4
15739,45,M,,2.0,9088.794834077791,5937.740863221099,0,small,1,1,0.5233961592274611,25.41241928664154,3
15740,40,F,secondary,26.0,4484.384255760902,5269.766123170271,0,,0,0,1.290569631152625,5.5374215250454935,3
15741,27,F,higher,25.0,5320.9768639162085,16821.086651373793,1,large,0,1,0.1401835389076842,59.42067355399335,1
15742,49,M,secondary,22.0,10189.708886966033,15771.641522657344,0,medium,1,1,-1.7434955674693255,6.001277097571589,2
15743,45,F,higher,30.0,7257.431004991673,21065.179635306227,1,medium,0,0,1.0540720300234674,11.44704235757279,0
15744,44,M,primary,8.0,6837.399103247896,16486.631479391912,1,medium,0,1,-0.9482839727988372,16.729798584041944,2
15745,48,M,secondary,17.0,12593.730294226823,10262.275608804925,0,medium,1,1,-0.0166012473416847,87.94095146225817,1
15746,33,M,higher,5.0,7792.563411934489,7067.763465796277,1,medium,0,1,-2.1565720960406787,43.18053537371455,4
15747,50,M,secondary,27.0,7171.672916975967,12359.29100710048,2,medium,1,1,0.1734938976377337,53.24661503102559,0
15748,65,M,primary,24.0,7734.920874460499,13513.383399471888,1,medium,0,0,-0.5627457219660779,21.83608729772965,1
15749,59,M,secondary,16.0,8754.102056910457,13379.99263269632,1,medium,0,1,1.162233934658805,0.1568927085741078,1
15750,21,F,secondary,36.0,7299.789072022591,7176.696147604739,0,medium,0,1,0.479361479732431,91.62816873705728,2
15751,24,F,higher,20.0,1840.7217549733089,11368.521150655755,0,medium,0,1,0.618147844627379,61.56620858420068,1
15752,38,F,higher,29.0,2480.2387049652843,20096.900451979527,0,medium,1,1,0.4800987645117817,20.38421739005348,2
15753,25,F,higher,8.0,6247.953585113884,6091.001040758925,0,medium,1,0,-0.0443938172760461,71.82424921857881,0
15754,64,M,vocational,21.0,9118.417762293557,24654.374363881456,0,large,0,0,0.7546682805404853,47.71451905686534,1
15755,44,M,vocational,32.0,11903.573984810231,16771.248985833536,0,large,1,1,-0.0754001715906271,28.1581861944759,0
15756,44,M,secondary,3.0,7905.108895897652,6391.463517550622,2,small,1,1,0.0555813052866618,54.744523507200185,4
15757,38,M,secondary,40.0,4585.69335684055,28447.787075858283,2,large,0,0,-0.4193725534879556,99.6481990144747,4
15758,47,F,secondary,27.0,2102.2285708172994,9010.364084666058,0,small,0,1,0.0714632439260067,71.5526587343269,2
15759,44,F,secondary,16.0,7580.033585129858,4640.942940740553,1,medium,1,1,1.665614725356912,37.72815770916744,4
15760,40,F,secondary,4.0,8136.850236438738,16694.925052289014,0,medium,0,1,2.0938772357822053,61.724626391782856,4
15761,34,F,higher,2.0,8614.811358871715,11161.95414432716,0,,1,1,-0.4957138264841649,41.0577232876597,1
15762,28,M,higher,11.0,5777.026918942676,20790.90589800575,1,medium,0,1,-0.6856729538503873,16.7080972376761,1
15763,56,F,vocational,13.0,8521.447764883507,5460.096911410416,2,small,0,1,1.691539439568833,80.453237348631,1
15764,41,M,higher,38.0,8179.382604471753,28171.45907140713,0,medium,0,0,0.4877059322543953,37.40656967941148,0
15765,47,M,higher,0.0,5666.929193991195,12169.40625620569,0,medium,0,0,0.8270232679441153,15.311454860744655,1
15766,49,M,secondary,12.0,8173.548740618198,21017.574811975664,1,small,0,0,-0.761691002779245,90.62753111485388,3
15767,62,F,secondary,30.0,9608.795743461493,23163.288384052667,3,medium,1,1,1.6014994370163371,78.8198072544899,4
15768,68,F,secondary,29.0,5479.1808151815,15525.728592178646,0,large,1,1,1.0366308380216176,69.64198122242516,2
15769,58,F,primary,3.0,9155.006948595306,5818.587064089911,1,small,1,1,1.0953642337896643,90.9854149787776,2
15770,46,M,higher,29.0,6593.529320376264,6050.765810849898,2,small,1,0,0.9253641668295464,31.623315961727798,1
15771,69,M,secondary,34.0,4490.488973443436,12661.28343001384,0,medium,1,1,-1.0286361828579778,98.59555524547436,2
15772,23,F,vocational,29.0,7831.294196400707,14309.927098769002,2,small,1,1,-0.3468284046377835,0.8763465711945639,3
15773,53,M,higher,26.0,8192.802911819392,14081.565568399716,2,medium,0,1,-0.9165222757823952,47.570453587398056,4
15774,65,F,secondary,21.0,5360.368809408999,19362.14002343871,0,small,0,1,-2.2126042958523824,80.17308884723204,3
15775,61,F,higher,13.0,8742.096101250907,27669.141370408517,1,medium,1,0,-2.0020256863852475,1.4126637664431674,4
15776,68,M,higher,2.0,5638.946019303679,24746.587325979992,1,medium,1,1,0.5646342758188584,27.412098111645445,2
15777,58,M,secondary,5.0,2198.92544042643,4286.298460878987,0,small,0,1,1.141622291370714,79.71237244778506,3
15778,26,M,primary,16.0,13118.211065163674,8107.508083196825,0,medium,1,1,0.3521156616381163,38.98690517299678,2
15779,49,F,secondary,3.0,6417.991901367843,3031.9485728479413,1,medium,0,1,0.6034312171813844,36.946174581076384,3
15780,26,F,secondary,25.0,8049.480680323469,9109.744220704844,0,large,1,1,-0.2477905504053338,16.03190754506202,1
15781,59,M,primary,10.0,10163.129882645966,4207.345420805675,1,medium,0,0,-1.001239726650182,13.101698939260276,4
15782,29,F,higher,39.0,7182.008358944606,21565.857996331728,1,small,0,0,2.7184973526895755,30.01429183300945,4
15783,21,F,higher,23.0,7108.767419230233,4144.756661980637,1,medium,1,1,0.5448360098566644,85.80020559206835,3
15784,53,F,secondary,24.0,9246.584117289136,8953.76914161265,0,medium,1,0,-1.745233934499698,28.45744725138403,1
15785,39,M,secondary,13.0,4496.697427721007,34322.65475124192,2,small,0,1,-0.5074533355985782,16.010813059585306,0
15786,66,M,higher,36.0,7935.700940757958,9223.414356147843,0,medium,0,0,0.875187073353932,77.1845767771337,1
15787,33,M,secondary,15.0,9199.074278099912,19410.97398509168,1,small,0,0,0.5103290401000097,17.282469666372602,0
15788,39,M,primary,19.0,9213.357022459237,32722.973779165957,1,medium,1,0,-0.7588548617850476,76.66423223851658,3
15789,63,F,secondary,37.0,4950.298822379613,30757.947577511703,1,large,0,0,0.6099759262674751,3.731478068058369,1
15790,59,M,secondary,0.0,5400.116524548134,1684.1404740922926,1,large,0,1,-1.3300890791270217,34.96533123680218,3
15791,56,F,higher,9.0,4820.247379863348,33141.954561772654,1,small,1,1,-1.088508273583524,28.16965408948926,2
15792,64,M,secondary,23.0,4884.475335549743,22967.23446332776,0,medium,1,1,0.8810697165860364,57.346652393360095,2
15793,37,M,secondary,31.0,3766.902241639285,5395.088774282312,1,small,1,1,-0.344932416557382,83.51164589665927,2
15794,52,F,higher,10.0,8392.043831038525,15885.840598531528,1,large,0,0,-0.9660755697726088,28.65137719384161,4
15795,57,M,vocational,2.0,5798.166585603566,18978.2001020281,1,small,0,1,0.3184018774084801,27.72170183843869,1
15796,34,F,higher,1.0,3830.549593554305,41304.62809739754,3,small,0,1,0.7377824653002935,42.77856343736993,2
15797,26,M,higher,15.0,5885.821585081395,29651.0307258035,1,large,0,1,-0.3544797206065498,56.42193681814948,0
15798,66,F,higher,38.0,7139.797894147369,19293.640693792106,1,medium,1,1,0.8103787375469202,21.943722848121404,2
15799,26,F,secondary,1.0,6699.225414187098,30467.1776960714,1,large,0,0,0.7222827343760022,77.64966953010642,4
15800,23,F,secondary,22.0,11892.811802642533,25739.545281023904,2,small,0,0,-1.341715120350542,94.8033733623115,1
15801,47,F,higher,17.0,5318.5440125536825,15534.85478120976,0,small,1,1,1.0549390641829717,99.11770133491032,3
15802,23,M,secondary,2.0,5477.903600788988,2343.8522018677445,1,medium,1,1,-0.4899983445051576,20.08668743749911,2
15803,51,F,higher,38.0,,52768.00988816587,1,small,1,0,0.0628557910344357,70.56665401553764,1
15804,26,F,secondary,39.0,7847.212779518245,14765.07966052382,1,medium,1,0,-0.012295826697338,73.37089447055106,1
15805,45,F,vocational,5.0,8601.669074996174,11196.521937333266,0,small,0,0,-0.9252253079928298,56.60502918705309,1
15806,23,M,secondary,3.0,4943.951460062744,8494.68094401884,3,small,0,1,-0.8263021426067743,99.10784523061,4
15807,37,F,vocational,40.0,8861.041785995028,20616.750363624244,2,medium,0,1,0.1570261859636285,93.15020298003394,0
15808,57,F,primary,28.0,9433.535518064044,24901.732181780684,1,large,1,1,0.3788405245610136,56.7107284460318,4
15809,64,F,vocational,14.0,7328.745073286289,7033.120182586703,0,small,0,0,-0.4018078041908912,92.91531931933682,2
15810,25,F,secondary,8.0,6458.490246068838,8324.965664852325,0,small,0,0,1.113024327181106,35.190110179321564,3
15811,57,F,vocational,39.0,9409.96925282724,9685.766037285142,0,large,0,1,-1.009081174158596,55.092308378791664,0
15812,25,F,secondary,24.0,5099.512546816731,4569.9689145852535,3,large,1,1,0.2447141673841143,88.86224958519911,2
15813,35,M,higher,1.0,8270.923336416532,4011.686674877732,0,,0,0,-0.9406744963998158,48.00045473378531,1
15814,62,M,secondary,0.0,2239.67713361728,1728.0720527172791,1,small,1,1,0.7321690410183381,74.78124957580764,1
15815,33,M,vocational,13.0,8720.921305177344,14798.647586467912,2,small,0,1,-1.3215326893633554,27.302001702106622,0
15816,26,M,secondary,27.0,6496.650703650881,8697.969376565434,1,small,0,0,-1.66826743280141,47.30425046185871,3
15817,40,M,primary,0.0,7266.199516659431,9179.371314357004,1,small,1,1,-0.0673158768372506,11.048702208881156,3
15818,29,F,higher,20.0,10377.86972749081,10991.781020374156,1,large,0,0,-0.2974165887073491,23.538265293430797,3
15819,26,F,higher,39.0,4577.865737715692,6501.583071539809,3,large,0,0,-0.735917904623645,10.929491929197257,1
15820,42,M,higher,12.0,4765.13171182879,11057.345816007006,1,small,0,1,0.5682999656613043,95.5507307393512,1
15821,29,M,vocational,26.0,5414.739703667354,21803.01440948957,1,medium,1,0,0.1213842649476891,37.17207117131901,2
15822,66,M,higher,32.0,5374.251030836606,10816.049490021482,0,medium,0,1,-0.9110992771996512,52.53819734910354,0
15823,37,M,secondary,12.0,3661.237460381375,25701.146670364014,1,medium,0,1,0.5774183846583597,74.24929769566204,3
15824,63,M,vocational,19.0,11858.69799592978,17096.794169490815,2,large,1,1,-1.5097803705829032,37.00734628831391,4
15825,57,M,secondary,16.0,1500.0,11211.02517023806,1,medium,0,1,1.6877022729494249,86.94827488546213,1
15826,23,M,higher,5.0,6594.519995299,20414.96086234593,0,small,0,0,0.8095421833781324,41.41246441555788,4
15827,21,F,higher,13.0,6069.752792804717,4564.540243081261,3,medium,0,1,-0.8343300876875439,54.54080312375657,2
15828,21,M,higher,8.0,8317.874407359097,5973.411968533224,0,medium,1,1,1.6184489160604745,24.49887758545112,2
15829,43,M,vocational,1.0,7044.128792569287,23399.113094501157,3,small,0,1,-0.1507677257316358,31.098737109269624,0
15830,52,M,vocational,20.0,2806.7089514836925,3082.890837110558,0,large,0,0,1.9688527919314651,36.64976264725497,1
15831,60,M,secondary,1.0,11890.473807514813,4730.494102316722,0,medium,0,1,-0.9274823358011636,35.22116057415893,3
15832,34,M,secondary,35.0,3920.1811600865312,19274.953877654072,1,large,0,0,0.2560731389855689,82.858711394521,0
15833,23,M,higher,40.0,10648.900269418433,12088.80251013843,0,small,0,1,0.8046139594417313,44.39389134004617,2
15834,48,F,higher,27.0,6352.0450853962175,17950.959445743312,1,small,1,1,-0.6668839028838934,70.56750105008646,3
15835,55,F,primary,8.0,6202.304108985343,34030.090435120575,3,medium,0,0,-1.5125701803407223,62.822433137451206,2
15836,64,F,higher,19.0,8023.87494337672,8439.543560579526,0,medium,1,0,0.0298231357119963,21.43414472049605,4
15837,52,F,vocational,15.0,4141.906128829038,17398.390904694268,0,medium,1,1,-0.1297038035198492,4.770694757010119,4
15838,24,F,vocational,12.0,5270.349689156257,3418.9740602982192,0,medium,0,1,-1.617862149054837,92.92795955526871,2
15839,47,F,higher,28.0,8267.898355134002,16687.872720216863,0,large,0,0,1.6449008043194988,79.74843375459028,2
15840,30,F,secondary,2.0,13087.63822955645,12484.782899673382,2,small,0,1,-0.964288777938904,22.481854197956757,3
15841,45,M,higher,3.0,8216.378169176263,19666.16669697305,1,medium,0,0,-1.8305776199529575,97.05940412849591,4
15842,57,M,higher,27.0,4850.905725673458,4546.480324447509,0,small,0,0,-2.0220244952652533,67.78938417209086,1
15843,36,F,higher,19.0,6619.327340513224,17665.18571048517,0,large,0,0,-1.0799740246191054,77.07329883852341,1
15844,29,F,vocational,4.0,6824.435784974653,7429.753290098585,0,medium,0,1,0.0244507440344938,50.30343218155359,4
15845,38,M,secondary,18.0,8386.864356959337,3839.384620809426,1,medium,0,0,1.0771103645097673,31.092931692192373,1
15846,48,M,secondary,19.0,9965.902314374029,5707.081713088537,1,large,1,1,0.7660412541462425,92.83218111594844,3
15847,54,F,vocational,13.0,5864.291572016011,6644.316836803968,2,small,0,1,-1.3955572436950652,27.70739950423352,2
15848,38,F,higher,20.0,12096.21975564164,17225.981701655568,2,small,0,0,-0.0179890879828969,21.051372017979297,1
15849,67,F,vocational,15.0,11007.495310421777,29463.53106046016,1,large,1,0,0.9881693692757096,4.94092511659785,4
15850,47,M,vocational,27.0,5868.225200367009,12337.108623848311,0,medium,0,1,1.2470804250509135,71.493791691091,0
15851,24,F,secondary,3.0,10034.555929682056,15691.099039507162,1,large,0,1,-1.5722993013969655,23.062870527739832,1
