loan_id,customer_id,loan_amount,duration_months,interest_rate,loan_type,paid_on_time
5341,4197,26926.35,41,0.1532,auto,1
5342,385,24604.01,52,0.1408,auto,1
5343,3563,33362.99,31,0.1769,cash,0
5344,1027,30614.95,26,0.1988,cash,0
5345,3352,20526.18,34,0.2011,cash,1
5346,1400,21423.95,16,0.2193,cash,1
5347,404,22021.13,30,0.231,cash,1
5348,4330,6195.68,15,0.1222,auto,1
5349,1762,28280.01,25,0.255,cash,0
5350,3227,25268.08,50,0.2845,cash,1
5351,199,5082.14,56,0.0749,cash,1
5352,4712,33946.0,32,0.1106,auto,1
5353,3105,16146.83,57,0.158,cash,1
5354,2095,18881.91,20,0.1516,cash,1
5355,4502,18709.5,19,0.0557,cash,1
5356,2051,18453.14,57,0.0925,cash,1
5357,1646,41552.17,40,0.1508,home_improvement,0
5358,1399,17649.79,38,0.1291,cash,1
5359,3264,17080.02,25,,auto,1
5360,2188,20175.26,40,0.2378,education,1
5361,2846,12364.54,57,0.0778,cash,1
5362,3955,22626.6,19,0.2557,auto,0
5363,3278,12609.52,47,0.2341,cash,1
5364,3484,24507.12,27,0.0537,education,1
5365,3050,10613.4,25,0.0803,cash,0
5366,3949,14715.32,22,0.1198,cash,1
5367,3612,10955.62,53,0.0923,cash,1
5368,4154,15211.5,19,0.1691,education,0
5369,3162,3920.47,29,0.1717,cash,1
5370,22,2000.0,55,0.1471,home_improvement,1
5371,4545,17101.35,32,,home_improvement,0
5372,1187,6176.05,13,0.1333,home_improvement,1
5373,3598,35604.5,59,0.1598,cash,0
5374,3272,16769.04,10,0.2356,auto,1
5375,3304,26377.26,55,0.03,cash,0
5376,2232,22781.94,26,0.1409,cash,1
5377,2260,10435.88,41,0.1632,cash,1
5378,588,16214.21,42,0.1351,education,1
5379,1227,26666.05,20,0.1556,cash,1
5380,324,26079.62,23,0.1999,home_improvement,1
5381,4539,27797.37,13,0.1142,cash,1
5382,4717,14091.92,17,0.2504,home_improvement,1
5383,538,25257.18,9,0.0658,home_improvement,1
5384,4243,14556.08,8,0.171,cash,1
5385,3401,29097.95,28,0.1393,auto,0
5386,1596,28820.0,51,0.153,cash,1
5387,789,7633.61,27,0.1781,cash,1
5388,3197,22483.62,46,0.1091,auto,1
5389,139,10141.53,23,0.1951,auto,1
5390,734,27450.78,41,0.2388,auto,1
5391,527,9845.79,34,0.1255,home_improvement,0
5392,675,22903.2,46,0.1141,auto,0
5393,34,26648.58,43,0.2033,cash,1
5394,1669,20605.35,52,0.1891,education,0
5395,4008,27754.69,36,0.0617,education,1
5396,1407,22638.93,20,0.1676,cash,1
5397,1239,34099.63,10,0.1788,education,0
5398,4897,10085.15,49,0.1373,education,1
5399,2409,16544.4,17,0.215,auto,1
5400,122,2723.16,11,0.0598,home_improvement,1
5401,2942,17330.65,29,0.0325,cash,1
5402,2737,9317.01,57,0.1932,cash,0
5403,2124,7518.31,23,0.0994,cash,0
5404,4271,6001.06,37,0.1383,cash,1
5405,3410,15742.22,31,0.0834,home_improvement,0
5406,130,22284.92,47,0.1826,cash,1
5407,1867,24302.32,50,0.157,cash,0
5408,2769,29017.43,32,0.1334,cash,0
5409,3311,28497.89,29,0.0783,cash,1
5410,1900,9842.0,28,0.132,home_improvement,1
5411,2225,13316.65,44,0.1567,home_improvement,1
5412,1080,21735.29,44,0.1134,,0
5413,3002,21876.7,20,0.1151,auto,1
5414,1177,32420.82,24,0.1405,auto,0
5415,2444,17408.54,45,0.1737,auto,1
5416,4073,26908.63,38,0.1612,cash,1
5417,4581,18714.19,46,0.1988,cash,1
5418,2323,23219.69,6,0.1355,cash,0
5419,1038,23495.04,54,0.1906,auto,0
5420,230,19799.19,52,0.0817,cash,1
5421,4224,11215.94,55,0.1599,auto,1
5422,2045,22490.06,15,0.1573,auto,1
5423,943,25788.8,36,0.2579,auto,0
5424,4084,20963.02,39,0.1065,auto,1
5425,2409,2000.0,21,0.0799,cash,0
5426,3446,18410.59,53,0.1015,auto,1
5427,319,26106.77,9,0.1084,cash,1
5428,4775,11181.79,43,0.1605,cash,0
5429,1574,29594.24,37,0.077,home_improvement,1
5430,3866,14485.52,32,0.1573,home_improvement,1
5431,1485,17122.29,48,0.1417,home_improvement,1
5432,855,21855.51,33,0.1857,cash,0
5433,2053,11708.35,9,0.171,home_improvement,1
5434,335,28206.82,30,0.1814,cash,1
5435,2539,31378.79,57,0.1646,cash,1
5436,2313,10099.1,7,0.1984,cash,0
5437,387,18330.36,9,0.0655,auto,1
5438,2225,37039.74,48,0.0672,cash,1
5439,2851,29894.69,11,0.139,cash,1
5440,2739,5478.45,58,0.1442,cash,1
5441,360,30503.29,35,0.0888,cash,1
5442,3359,2000.0,45,0.168,cash,1
5443,1658,25531.7,44,,auto,0
5444,1272,12288.93,55,0.1266,cash,0
5445,4267,24139.47,60,0.1391,auto,1
5446,4942,22221.77,53,0.1686,cash,1
5447,568,21204.69,43,0.1148,cash,1
5448,2474,25271.13,25,0.2008,cash,1
5449,1324,15536.23,23,0.224,cash,1
5450,3575,14609.98,25,0.2169,home_improvement,1
5451,3038,28374.98,59,0.2304,cash,0
5452,2042,20051.37,31,0.1933,home_improvement,1
5453,3736,14873.81,8,0.1708,cash,0
5454,3423,18397.31,11,0.1025,cash,0
5455,4639,17617.21,36,0.1118,cash,1
5456,4917,16887.31,8,0.1874,cash,0
5457,2069,23988.05,43,0.051,home_improvement,1
5458,768,12167.66,6,0.2062,auto,1
5459,4614,33686.77,42,0.1097,auto,1
5460,2180,22014.57,35,0.1133,cash,1
5461,4443,3474.65,42,0.1788,cash,1
5462,3486,22475.53,35,0.154,auto,0
5463,2618,11627.04,27,0.119,auto,1
5464,4285,19752.33,10,0.0945,cash,1
5465,3771,18627.74,38,,auto,1
5466,3186,26100.03,15,0.0318,auto,1
5467,2591,25997.46,54,0.2132,cash,1
5468,1157,21992.32,46,0.1292,cash,1
5469,1058,37186.4,58,0.0956,home_improvement,1
5470,3226,13476.8,35,0.1776,cash,1
5471,1924,32290.97,56,0.101,cash,1
5472,3114,32540.6,48,0.102,home_improvement,0
5473,3583,23036.04,51,0.1995,education,1
5474,219,24128.93,17,0.1771,cash,1
5475,432,28556.48,48,0.1492,cash,1
5476,3035,17157.91,37,0.1123,cash,0
5477,4883,15444.8,49,0.1517,cash,1
5478,2663,15913.6,19,0.169,cash,1
5479,3373,22631.83,20,0.1529,home_improvement,1
5480,1448,15778.19,58,0.2007,home_improvement,1
5481,1081,13500.15,28,0.0899,cash,1
5482,1195,10677.61,56,0.1271,home_improvement,1
5483,4704,11145.54,18,0.1678,cash,1
5484,3840,14242.66,23,0.1114,cash,1
5485,1781,14447.78,28,0.1876,home_improvement,1
5486,325,20965.5,14,0.2071,cash,1
5487,4296,13013.85,29,0.143,cash,1
5488,1423,24425.13,14,0.1591,cash,0
5489,1193,37710.03,13,0.1296,cash,1
5490,3506,31245.84,15,0.1254,home_improvement,1
5491,615,10450.75,25,0.2042,cash,1
5492,1047,17307.63,40,0.0982,cash,1
5493,2503,8564.01,26,0.1813,education,1
5494,589,21755.64,15,0.1154,cash,0
5495,4569,22277.02,58,0.0977,home_improvement,1
5496,4915,21565.67,16,0.1904,cash,1
5497,4156,10555.56,41,0.1748,cash,1
5498,2829,14154.37,28,0.1073,education,0
5499,2727,28602.1,9,0.1316,education,0
5500,1344,23571.81,49,0.1338,cash,1
5501,748,12187.25,11,0.1518,auto,1
5502,770,8444.53,13,0.1155,cash,1
5503,749,19345.24,8,0.2268,cash,1
5504,36,18896.95,14,0.0846,cash,1
5505,3715,8423.85,23,0.0642,cash,0
5506,3749,17225.58,10,0.1341,cash,1
5507,3645,15638.61,15,0.0406,education,0
5508,1788,14713.93,9,0.1012,cash,1
5509,512,16148.24,18,0.1084,cash,1
5510,973,22468.83,15,0.1408,auto,1
5511,4101,20806.02,21,0.1301,cash,0
5512,4518,31296.98,49,0.1518,cash,1
5513,287,21780.36,12,0.101,auto,1
5514,3482,27243.31,60,0.1211,cash,1
5515,4483,8088.22,34,0.1689,cash,1
5516,4053,21366.31,17,0.03,education,0
5517,1241,16648.27,14,0.161,home_improvement,0
5518,3279,26515.03,16,0.0328,cash,1
5519,4095,22286.95,48,0.1405,home_improvement,0
5520,4584,34175.89,15,0.166,home_improvement,1
5521,3403,11613.34,36,0.1554,cash,1
5522,1723,13598.27,8,0.109,education,1
5523,3345,23071.01,30,0.1528,cash,0
5524,783,18832.08,52,0.0929,education,1
5525,443,11508.03,50,0.2091,cash,0
5526,34,23359.38,34,0.1816,cash,1
5527,2748,15542.58,20,0.0925,cash,1
5528,170,24054.86,24,0.2088,cash,0
5529,678,4700.98,24,0.1497,cash,1
5530,4270,17359.44,17,0.0835,home_improvement,1
5531,2046,21412.27,42,0.1984,cash,0
5532,3075,21523.79,15,0.2222,cash,1
5533,2204,26291.27,59,0.1272,auto,1
5534,228,17799.77,12,0.1583,auto,0
5535,2968,24028.78,40,0.1393,cash,1
5536,534,19374.86,42,0.169,cash,1
5537,3360,26599.64,42,0.1797,auto,1
5538,3483,6160.33,42,0.1893,cash,1
5539,3572,2000.0,30,0.0476,cash,1
5540,1925,31282.98,13,0.1141,education,1
5541,2393,14883.13,40,0.1883,cash,1
5542,3873,4669.64,17,0.1051,home_improvement,1
5543,2198,18553.09,17,0.1574,cash,1
5544,4683,15332.72,51,0.0942,education,0
5545,3252,23321.66,13,0.1739,cash,1
5546,3780,24430.21,35,0.1419,auto,1
5547,3330,16242.98,26,0.1702,education,1
5548,908,28360.73,15,0.1597,cash,1
5549,2322,9101.67,58,0.0697,cash,1
5550,3249,2000.0,41,0.2447,cash,1
5551,2586,21328.52,32,0.0746,home_improvement,1
5552,2977,17678.4,52,0.2643,auto,1
5553,4535,2949.22,24,0.032,home_improvement,1
5554,4240,25483.91,24,0.1434,cash,1
5555,1073,4714.78,7,0.0696,cash,1
5556,1002,18987.8,47,0.2208,cash,0
5557,728,26902.47,59,0.0893,cash,0
5558,3595,22311.21,52,0.0853,cash,0
5559,2476,21804.17,7,0.1417,cash,0
5560,2999,15732.16,25,0.2115,cash,1
5561,4337,21516.47,58,0.2016,cash,1
5562,2388,24576.9,56,0.1289,cash,0
5563,3150,14198.67,17,0.124,auto,0
5564,1456,9822.38,28,0.1661,home_improvement,1
5565,4149,27094.7,36,0.1371,cash,1
5566,131,36665.35,11,0.144,auto,1
5567,2888,33452.47,27,0.1329,cash,1
5568,4029,2000.0,47,0.1705,home_improvement,1
5569,3580,31262.51,47,0.1625,auto,1
5570,538,14291.21,15,0.2161,cash,1
5571,4267,36205.95,34,0.1082,cash,1
5572,1887,10653.11,17,0.1077,auto,1
5573,2600,9845.52,46,0.1354,home_improvement,1
5574,2481,19549.47,42,0.1299,cash,1
5575,1724,16384.72,43,0.1831,auto,1
5576,1649,16831.61,33,0.0873,cash,1
5577,4571,28488.05,26,0.2035,education,1
5578,3313,31129.34,10,0.1258,education,1
5579,4964,11505.16,47,0.1991,home_improvement,0
5580,1643,34762.87,50,0.2666,home_improvement,1
5581,1488,8924.35,29,0.1913,education,0
5582,2582,14560.32,7,0.1712,cash,1
5583,3052,42800.94,36,0.1958,cash,1
5584,476,23327.21,16,0.1253,cash,1
5585,1809,14086.59,56,0.1531,cash,1
5586,2173,22375.37,40,0.1064,cash,1
5587,427,26350.13,60,0.1096,auto,0
5588,2916,23036.2,48,0.1554,cash,0
5589,604,31523.89,54,0.1448,home_improvement,0
5590,4310,12213.06,31,0.1616,home_improvement,1
5591,2593,14115.61,57,0.1467,education,1
5592,908,11988.29,30,0.1259,cash,0
5593,2614,12524.02,27,0.1862,home_improvement,1
5594,1694,20381.88,57,0.1091,,1
5595,2200,10426.34,25,0.1526,cash,1
5596,1297,22615.83,22,,,1
5597,2122,25694.75,34,0.1755,cash,1
5598,764,8996.47,36,0.1386,home_improvement,1
5599,1456,14329.69,35,0.0502,home_improvement,1
5600,1929,15405.88,41,0.123,auto,1
5601,3898,18026.25,31,0.2462,cash,1
5602,4542,18518.35,57,0.1276,home_improvement,1
5603,4378,28148.06,55,0.1397,auto,1
5604,1865,28817.44,48,0.1485,cash,0
5605,1849,12724.18,25,0.1614,cash,1
5606,1361,26225.17,12,0.1072,cash,1
5607,2559,32374.36,6,0.1779,home_improvement,1
5608,4791,30885.84,48,0.1604,home_improvement,0
5609,1233,21843.84,14,0.0539,cash,1
5610,3578,19510.92,40,0.03,cash,1
5611,1267,7367.44,30,0.1132,auto,1
5612,1849,16282.11,48,0.0795,cash,1
5613,2618,6554.29,52,0.1555,cash,1
5614,3747,30261.06,11,0.1213,education,1
5615,4204,17626.25,32,0.1635,education,1
5616,3193,19222.16,56,0.1642,cash,1
5617,3030,14442.93,27,0.0897,education,1
5618,4275,7307.37,49,0.1218,cash,1
5619,3124,26412.81,46,0.1123,,1
5620,556,24518.15,52,0.1867,auto,1
5621,261,28402.3,10,0.1312,cash,1
5622,2700,4229.99,54,0.2025,auto,1
5623,48,31868.99,6,0.2053,cash,0
5624,3511,18869.44,11,0.1332,cash,1
5625,3890,26996.15,15,0.1104,auto,1
5626,4989,2000.0,49,0.0962,cash,1
5627,114,23691.88,14,0.1755,cash,0
5628,3009,19338.4,44,0.135,cash,1
5629,4674,18014.0,22,0.1036,auto,1
5630,704,19115.47,43,0.1849,auto,1
5631,3880,14635.06,44,0.1858,auto,0
5632,4858,7289.46,27,0.0926,cash,0
5633,350,8620.87,58,0.1581,cash,0
5634,2294,20241.37,20,0.1694,cash,0
5635,361,31802.67,10,0.2251,cash,0
5636,2442,29961.72,39,0.1317,cash,1
5637,4272,22072.96,9,0.14,home_improvement,0
5638,1266,15601.56,21,0.1731,home_improvement,1
5639,3965,38567.55,34,0.2034,cash,1
5640,4069,26128.08,56,0.16,auto,1
5641,64,25351.78,44,0.1513,education,1
5642,2647,8007.81,39,0.1119,education,0
5643,1255,22299.81,35,0.1238,education,0
5644,4870,8859.45,25,0.1326,cash,1
5645,3481,38734.84,51,0.1751,auto,1
5646,2596,12431.11,7,0.1624,auto,1
5647,3252,14538.97,14,0.1055,cash,1
5648,903,14156.55,14,0.1825,cash,1
5649,2522,16668.51,40,0.1315,cash,1
5650,3852,26033.66,21,0.1323,cash,0
5651,4725,20027.27,9,0.1784,cash,0
5652,739,20380.99,14,0.1846,cash,1
5653,4527,26471.98,42,0.1573,cash,1
5654,1417,6343.69,35,0.2336,cash,1
5655,4325,26733.29,35,0.0463,home_improvement,0
5656,4698,21211.87,45,0.1883,cash,0
5657,3975,13674.97,34,0.09,cash,1
5658,4882,21185.92,54,0.1392,cash,1
5659,2777,21019.76,37,0.1412,cash,1
5660,3884,2000.0,41,0.1375,cash,1
5661,4540,32373.24,23,0.0949,education,0
5662,1035,30878.68,37,0.0725,auto,1
5663,3565,8245.32,16,0.0443,cash,1
5664,3710,13197.73,19,0.13,home_improvement,1
5665,2462,32182.53,58,0.1472,cash,1
5666,2971,25980.23,54,0.1701,cash,1
5667,3276,23499.44,28,0.1985,cash,1
5668,2234,23922.86,23,0.1824,cash,1
5669,2980,23365.82,39,0.1898,auto,1
5670,2231,10416.59,44,0.0904,cash,1
5671,2352,14918.25,7,0.1956,cash,0
5672,2266,28976.48,47,0.1591,auto,1
5673,2316,25906.3,8,0.0755,cash,0
5674,1612,22556.0,8,0.194,home_improvement,1
5675,535,14168.51,32,0.0963,home_improvement,0
5676,2691,28903.03,41,0.0886,cash,1
5677,2116,11300.39,24,0.2176,cash,1
5678,183,33327.59,57,0.1524,cash,0
5679,2645,13471.76,28,0.0883,cash,0
5680,4243,12156.1,44,0.1135,home_improvement,1
5681,1281,20271.68,34,0.1933,cash,1
5682,4486,21913.57,32,0.0804,cash,1
5683,2703,20873.48,22,0.1333,auto,1
5684,1955,8094.79,28,0.1333,auto,1
5685,4358,23793.93,26,0.2765,cash,1
5686,4743,28814.16,14,0.0675,cash,1
5687,4622,19270.24,47,0.0696,cash,1
5688,3881,6084.6,18,0.112,cash,1
5689,3133,18098.23,6,0.1084,cash,0
5690,4240,9804.17,54,0.1421,cash,1
5691,4292,2614.73,44,0.1168,cash,1
5692,4457,15066.09,27,0.1827,home_improvement,0
5693,4151,34617.19,46,0.1448,cash,0
5694,1702,19257.12,14,0.0921,home_improvement,1
5695,4838,17542.55,25,0.1285,cash,1
5696,4064,26390.14,27,0.1269,,0
5697,4331,25499.95,31,0.1976,education,1
5698,726,6807.64,30,0.1837,auto,1
5699,65,36821.67,29,0.1761,cash,1
5700,4886,21779.99,24,0.1041,home_improvement,0
5701,3085,28160.1,27,0.1561,auto,1
5702,2977,14644.74,6,0.0829,home_improvement,1
5703,3510,2403.24,6,0.1731,cash,1
5704,3471,18948.08,26,0.2013,cash,1
5705,207,10079.26,43,0.0362,home_improvement,0
5706,1533,30540.23,55,0.1363,cash,1
5707,2703,7247.02,55,0.1362,cash,0
5708,160,20239.06,21,0.1861,auto,1
5709,4429,25394.55,36,0.1113,cash,1
5710,816,23826.42,25,0.1106,home_improvement,0
5711,2150,15491.37,9,0.1489,cash,0
5712,711,3979.24,45,0.1713,home_improvement,0
5713,313,6436.97,8,0.1513,cash,0
5714,2213,13184.86,14,0.185,cash,1
5715,3886,7308.79,53,0.1754,education,1
5716,1463,19320.89,52,0.1151,auto,1
5717,2294,13137.29,38,0.1422,cash,1
5718,4722,8364.87,35,0.1685,education,1
5719,1879,7195.94,46,0.1014,cash,1
5720,4208,5672.5,35,0.1071,cash,1
5721,4937,19492.19,46,0.0681,home_improvement,0
5722,2700,13394.99,13,0.2001,auto,1
5723,3060,20231.64,59,0.2495,cash,1
5724,4262,19303.6,9,0.1073,education,1
5725,3398,18170.2,46,0.1699,home_improvement,1
5726,2926,25825.62,52,0.2036,education,1
5727,4420,6740.15,7,0.0828,auto,1
5728,4601,25874.19,18,0.1586,cash,1
5729,1523,23533.02,21,0.2076,education,1
5730,3726,18220.01,29,0.1282,home_improvement,1
5731,1301,12728.2,15,0.1375,auto,1
5732,3676,20355.72,33,0.2106,cash,1
5733,433,24037.44,58,0.1204,home_improvement,1
5734,1375,7399.25,7,0.1129,auto,1
5735,3963,25488.52,54,0.1324,cash,1
5736,3973,35649.39,44,0.2328,cash,0
5737,2347,19415.19,30,0.1817,education,1
5738,3862,31729.13,35,0.1689,auto,1
5739,2431,24274.58,14,0.1683,auto,0
5740,405,22371.4,55,0.0863,auto,1
5741,4061,13693.54,8,0.1703,cash,1
5742,290,16930.63,13,0.1212,auto,1
5743,4008,11172.63,44,0.133,cash,1
5744,4407,28489.22,15,0.1304,cash,0
5745,11,13299.11,10,0.1901,home_improvement,1
5746,4895,35858.2,20,0.2346,cash,1
5747,3086,23945.11,37,0.0975,cash,0
5748,3024,23546.43,22,0.1968,cash,1
5749,1623,8088.2,52,0.136,education,1
5750,854,25989.37,57,0.1831,cash,0
5751,114,18017.07,28,0.1602,auto,1
5752,2106,14923.2,37,0.1145,cash,1
5753,3956,14096.73,38,0.1138,cash,1
5754,106,8829.15,20,0.1347,cash,1
5755,1117,20089.03,32,0.1633,education,0
5756,4109,18497.24,17,0.1703,cash,1
5757,2191,8177.57,59,0.294,cash,1
5758,516,24632.85,34,0.1728,cash,1
5759,4913,39156.35,29,0.0808,auto,1
5760,1676,7183.83,17,0.2086,cash,1
5761,885,18980.86,14,,auto,1
5762,2814,34924.85,10,0.1376,cash,1
5763,427,13003.63,22,0.0904,auto,1
5764,3491,23957.09,40,0.1319,cash,0
5765,3226,23532.54,57,0.2044,auto,1
5766,4536,25924.28,42,0.1708,cash,1
5767,1470,36493.74,14,0.2137,home_improvement,1
5768,2110,3891.36,10,0.211,home_improvement,1
5769,3347,21717.91,34,0.1561,cash,1
5770,956,15491.12,33,0.03,auto,1
5771,1810,19642.05,10,0.1007,education,1
5772,545,20405.34,37,0.0687,cash,0
5773,3505,17352.75,11,0.2167,cash,1
5774,3293,10214.41,40,0.1715,cash,1
5775,470,10827.42,60,0.135,cash,1
5776,645,39130.51,6,0.1197,,0
5777,2003,7565.85,21,0.1999,home_improvement,1
5778,3292,31039.79,49,0.1008,cash,1
5779,3949,10684.68,46,0.0811,education,1
5780,2282,20858.45,35,0.0768,cash,0
5781,4019,37713.61,57,0.151,home_improvement,0
5782,2083,27153.51,28,0.1049,cash,0
5783,2965,7056.97,42,0.1955,home_improvement,0
5784,1305,16966.76,30,0.1447,home_improvement,1
5785,3207,19767.19,59,0.0751,cash,0
5786,4509,29275.13,30,0.1326,cash,1
5787,1431,20425.34,12,0.0957,cash,1
5788,3581,18570.18,52,0.1379,cash,1
5789,2271,35479.73,28,0.1985,education,1
5790,2624,34223.02,43,0.1361,auto,1
5791,2892,26287.98,28,0.1104,auto,1
5792,2119,14364.97,21,0.1658,auto,1
5793,3331,2000.0,19,0.1222,cash,1
5794,1803,8488.42,6,0.1702,auto,1
5795,818,6105.75,10,0.1598,cash,1
5796,1996,19449.33,26,0.0907,home_improvement,1
5797,2207,28441.26,48,0.0777,auto,1
5798,4269,37782.38,16,0.1248,auto,1
5799,3206,31462.49,44,0.1637,cash,1
5800,2108,13612.65,39,0.2297,auto,1
5801,4264,22285.66,43,0.0865,cash,1
5802,23,23620.87,41,0.0925,cash,0
5803,3438,5964.76,52,0.1915,home_improvement,1
5804,4617,12137.3,23,0.1521,cash,1
5805,3475,16123.32,42,0.1334,cash,1
5806,2965,39169.49,53,,home_improvement,1
5807,2656,23478.09,42,0.2044,cash,1
5808,829,8168.66,60,0.1942,cash,1
5809,768,16176.47,51,0.1072,cash,1
5810,633,24039.21,31,0.1642,cash,1
5811,4674,17739.83,48,0.1988,cash,0
5812,1883,16794.57,31,0.1278,cash,1
5813,4827,26587.95,55,0.161,cash,1
5814,3062,32613.3,10,0.113,cash,1
5815,3768,30945.43,60,0.0947,cash,1
5816,4696,17297.82,54,0.1631,home_improvement,0
5817,2565,18514.43,22,0.1886,cash,1
5818,273,17217.84,13,0.1806,cash,0
5819,4118,29503.93,37,0.0756,auto,1
5820,1764,16499.81,40,0.2082,cash,1
5821,770,2689.03,26,0.1717,cash,1
5822,1286,24342.45,41,0.1991,cash,1
5823,4959,24763.79,35,0.0963,home_improvement,0
5824,2106,16352.14,24,0.1849,cash,1
5825,2885,36678.53,32,0.1749,cash,1
5826,3961,15119.81,11,0.0798,cash,0
5827,2897,32759.23,35,0.1651,cash,1
5828,793,7948.81,41,0.0916,cash,1
5829,425,22487.37,59,0.144,auto,1
5830,4675,12722.08,24,0.2591,home_improvement,1
5831,1005,19342.34,10,0.1577,auto,1
5832,1283,26853.87,14,0.1376,cash,1
5833,204,14872.51,54,0.069,cash,1
5834,3764,13718.88,56,0.1578,cash,0
5835,2534,17996.74,49,0.1357,home_improvement,1
5836,3198,53836.53,32,0.0428,cash,1
5837,925,21820.38,60,0.0887,home_improvement,1
5838,2739,21287.91,44,,education,1
5839,2757,23913.81,18,0.2079,cash,1
5840,4220,4555.41,22,0.147,home_improvement,1
5841,3566,28287.86,57,0.1939,,1
5842,3036,26402.15,14,0.145,auto,1
5843,3352,3945.14,45,0.1056,home_improvement,1
5844,3913,41639.71,7,0.2534,cash,0
5845,1112,20027.34,44,0.0728,auto,1
5846,2946,9949.03,24,0.1645,cash,0
5847,4711,22822.57,6,0.1108,education,1
5848,3603,11820.36,8,0.133,cash,0
5849,4183,5506.57,16,0.2228,cash,1
5850,238,17547.05,60,0.1456,auto,0
5851,4194,17952.07,59,0.1272,home_improvement,1
5852,3226,5828.97,18,0.1161,home_improvement,1
5853,907,12977.4,22,0.1715,cash,1
5854,4445,10702.46,12,0.096,auto,1
5855,4389,16783.84,33,0.1481,cash,1
5856,3252,25829.19,51,0.1366,auto,1
5857,4808,21272.24,35,0.1042,cash,1
5858,4091,19705.87,49,,cash,1
5859,2103,3573.85,59,0.1451,cash,1
5860,4955,19747.24,60,0.1247,cash,0
5861,2376,10208.83,24,0.1546,auto,0
5862,782,4539.22,19,0.035,cash,1
5863,581,27898.38,32,0.1204,home_improvement,1
5864,3446,8021.27,8,0.186,cash,1
5865,707,20846.98,30,0.0609,cash,0
5866,4487,15615.34,45,0.2371,home_improvement,1
5867,4648,11418.21,16,0.1615,cash,1
5868,144,30978.85,50,0.1362,cash,0
5869,842,14595.88,52,0.1487,cash,1
5870,869,15207.22,25,0.1007,cash,1
5871,3529,13384.92,22,0.2142,cash,1
5872,1249,21583.01,57,0.1522,home_improvement,1
5873,3353,18564.38,50,0.1466,cash,1
5874,4402,13683.79,48,0.1934,cash,0
5875,3299,11696.38,24,0.1626,auto,1
5876,4887,19627.96,28,0.1093,education,1
5877,2434,14146.36,44,0.1416,home_improvement,0
5878,4568,35520.61,45,0.1716,cash,0
5879,3878,15271.56,19,0.1462,home_improvement,1
5880,2371,23007.61,6,0.0759,cash,1
5881,1424,19181.32,9,0.2132,cash,0
5882,3339,17398.14,24,0.1512,cash,0
5883,3883,28093.84,31,0.1234,home_improvement,1
5884,520,25221.71,15,0.1757,cash,1
5885,1578,25048.66,7,0.1185,auto,0
5886,4896,24949.1,22,0.0666,cash,0
5887,678,5470.62,53,0.1429,cash,1
5888,4721,23966.12,17,0.1766,education,0
5889,659,17773.31,42,0.1295,cash,1
5890,2982,15383.88,45,0.1315,auto,0
5891,1567,51142.93,40,0.1337,cash,1
5892,716,6737.24,51,0.1379,cash,1
5893,1115,19184.95,21,0.1503,cash,0
5894,4738,18458.51,15,0.1829,auto,0
5895,1374,19263.12,15,0.1798,cash,0
5896,4479,10873.95,28,0.2446,auto,1
5897,3179,22025.19,34,0.2301,cash,0
5898,4954,9886.26,38,0.0999,cash,1
5899,2315,22551.76,54,0.1315,auto,1
5900,2540,21409.63,13,0.179,cash,1
5901,405,17802.46,39,0.0533,home_improvement,1
5902,1741,19346.04,25,0.1586,auto,1
5903,2972,34257.2,43,0.1001,cash,0
5904,1886,25203.27,16,0.1402,cash,1
5905,861,21557.02,6,0.1434,auto,1
5906,2486,23820.97,36,0.0543,cash,1
5907,4886,20361.95,22,0.2638,cash,0
5908,4562,24969.46,55,0.1158,auto,1
5909,1836,14547.01,46,0.2147,auto,1
5910,644,39896.18,31,0.0611,cash,0
5911,68,21690.92,27,0.11,auto,0
5912,3243,45436.98,42,0.1819,cash,0
5913,3443,39951.0,31,0.1299,auto,1
5914,4576,15465.79,45,0.1819,cash,1
5915,2899,22155.69,46,0.1737,auto,0
5916,1369,23290.17,60,0.1004,cash,0
5917,127,28403.81,23,0.2031,cash,1
5918,2627,21181.32,40,0.1706,cash,0
5919,1439,30862.11,33,0.0695,home_improvement,0
5920,3973,4167.86,16,0.1469,home_improvement,0
5921,3222,14510.18,18,0.1743,cash,1
5922,2574,18281.94,6,0.1367,auto,1
5923,3713,14000.23,22,0.1441,home_improvement,1
5924,2638,4412.4,13,0.166,cash,0
5925,3241,27954.76,16,0.06,cash,1
5926,3834,10037.22,12,0.1316,cash,1
5927,352,13931.16,6,0.1229,cash,1
5928,824,26793.68,34,0.1794,cash,0
5929,2399,31019.4,57,0.1135,home_improvement,1
5930,3575,14910.24,30,0.239,auto,1
5931,2089,10669.4,33,0.1123,auto,0
5932,4570,12680.52,39,0.0853,auto,1
5933,4892,30032.2,37,0.2029,cash,1
5934,510,30541.72,10,0.1713,home_improvement,0
5935,3318,23028.54,30,0.1606,auto,1
5936,301,22223.22,51,0.1291,cash,0
5937,3918,8131.67,17,0.1236,cash,1
5938,438,24185.76,11,0.1642,cash,0
5939,510,27071.48,41,0.1128,home_improvement,1
5940,3678,21489.02,43,,auto,1
5941,1982,21816.88,45,0.1531,cash,1
5942,1957,10714.32,44,0.1276,cash,1
5943,2154,30516.04,22,0.1205,home_improvement,0
5944,2323,7767.11,37,0.0803,cash,0
5945,3357,19850.67,52,0.1765,home_improvement,1
5946,3642,24117.79,15,0.1016,auto,1
